account,destination,asset,amount,transaction_hash
GAMVNQIXFFXC5MG4LMGEWMFGEA4B7JVVMKUHVLOF6IHW2MB643M2WAU7,GAMVNQIXFFXC5MG4LMGEWMFGEA4B7JVVMKUHVLOF6IHW2MB643M2WAU7,USDC,0.1765580,c3d04c22d6faaa2c2eb6fc371bac3fdd3f89970f1103e37b69b9ffb7f3609009
CAXKMZHGHPHJX2UWCXQCFQG43KQJWF5K25GC3NUFZHDQA7GOVFFD4RVW,GACPU46V4OBGHFMPUEI3NE52CTX2BB6EOIYKWDZSLW6RDY6OX56Q2SG4,USDC,0.1627834,946c119ec1bc12899e0e268c8092308e53570a13934f66076e713d2f49475adb
CDGSSWMTWASCHMRPPWZ2YQJOSARYJRIFJDNNA2COB35BXACESZE7RXHQ,GAPLXXBHMVBKUNOOOMR2OFHGSWNN5MYFJRMZOECOT6IKY5RV3UGWFVG7,USDC,0.1532087,46111f0800ff427b4538ed6f24ddd5d2d10d243d97f22fc6a8a20ca27242f8a4
CDR33OXA5JRG4QTWDLIK5YQNBNZB3MB2X4KNKMGAIF2YEY3J6U3B25J2,GAPLXXBHMVBKUNOOOMR2OFHGSWNN5MYFJRMZOECOT6IKY5RV3UGWFVG7,USDC,0.1458289,d0bf3cd7030694d138f11d413a50893b5884d78c97da7ccf803aa83e93ea84a9
GBVEHDLYBCPXPPJJOQCJX2GZP4JWAUSVJ7AE4INUEE7DR2CIZ53QXLS4,GBVEHDLYBCPXPPJJOQCJX2GZP4JWAUSVJ7AE4INUEE7DR2CIZ53QXLS4,USDC,0.1433141,6a40c85bf94e2cbfccf7aa86f1624e3178289092a12cac79d41d5473f4392a53
GCS573AC2RVYLX5SVYUTAYED525SZUMSYE272WA2S2Q5T3XYJZJOB3TG,GCS573AC2RVYLX5SVYUTAYED525SZUMSYE272WA2S2Q5T3XYJZJOB3TG,USDC,0.1431856,bdf2f2efec140392642cfc2d32970cc134f640a827d147b5fd36c6fc90ac95bc
GB3AVQH3J3YBBWQSSNGFUWHYB3SS5JNEMDV3SGOEEDSRGP6C2XSFHO4B,GB3AVQH3J3YBBWQSSNGFUWHYB3SS5JNEMDV3SGOEEDSRGP6C2XSFHO4B,USDC,0.1417394,4031e8e1f364ce128ea21716be17f7598646c59c596e5a3eed62158727d0986e
GBIPSA6FYJMRHUX4VEM3B4PKZGBSS6UGM6C5AX7FTM7ODMNO5IXEKKMN,GBIPSA6FYJMRHUX4VEM3B4PKZGBSS6UGM6C5AX7FTM7ODMNO5IXEKKMN,USDC,0.1405101,bc62819c4bd8bb30e8511e84eff28c67ce07d6065a7d29df0892692d3d3e63a6
GCRID7MSYK6YZA6ORYNOEHSZX2L6U4O2CDYIRS73EEAFXOJO733JDV44,GCRID7MSYK6YZA6ORYNOEHSZX2L6U4O2CDYIRS73EEAFXOJO733JDV44,USDC,0.1271326,8c8cdbfc57e79c7238e76d55684c73d9b8f3db4b92cbec24c2af68c537507969
GADAJEN4E2L5B4Y734WXYZEUTHJJZLBZRRLJ5DHB5TOH2PABWK7FDGLG,GADAJEN4E2L5B4Y734WXYZEUTHJJZLBZRRLJ5DHB5TOH2PABWK7FDGLG,USDC,0.1112794,f7e6b04375f088f3fa4a832f371516d9e7076c9bb0afa4dea2c64acf21662e7b
GB4ADCXC3MV6YFMINVNULBZKB6SJVZA7ILJOCD5XSPO4MB7A43OSWZ7H,GB4ADCXC3MV6YFMINVNULBZKB6SJVZA7ILJOCD5XSPO4MB7A43OSWZ7H,USDC,0.0913545,92bfe0a6e3281694b7688d2d331f1dae4c747129aaeafcab5584b2dbe81eaf5c
GC56NS4GBAPLI4FX5VY7OAXLT2PECT66DE4ZI7EKDLLJFMHTH57M32YT,GC56NS4GBAPLI4FX5VY7OAXLT2PECT66DE4ZI7EKDLLJFMHTH57M32YT,USDC,0.0810931,cbc2c3ec919da2d5393fc49f6bbf74fda3a57987d9e8b74e39b640c77fd330da
GBLKQONTYJXKNIKLG6GFWCF5RPMXYCZOOD4H4PVNOO2TCBQ5QKNBDVX7,GBLKQONTYJXKNIKLG6GFWCF5RPMXYCZOOD4H4PVNOO2TCBQ5QKNBDVX7,USDC,0.0706434,7f44fe451e13938f152de8f6aeab703f7e4456a6c35dccca22ab88ba5d9e6a2c
GBZWX2LGJSSUWCYOICDJFGATQNC2ZZHXQIMUUYULVXZZFTVUUKHHC6NS,GBZWX2LGJSSUWCYOICDJFGATQNC2ZZHXQIMUUYULVXZZFTVUUKHHC6NS,USDC,0.0463281,68b9369fc44871a6da5458de82c7f18c0b267cd1ef1950c625b2416af2104d10
GDAKSM3HK5IAIPP6GP2SATR7GNNPACF2PSSBUE62PX2IN3QEXNHBIP4L,GDAKSM3HK5IAIPP6GP2SATR7GNNPACF2PSSBUE62PX2IN3QEXNHBIP4L,USDC,0.0440890,cee07363291643c434c64bbc4d5cf12218918daa55e51cf9cacb8575c8f4baae
GDMOSIUFDEUNYYQNLA7Z4VKFH5UZGV6IH3FSMZ45V4VEDRDGESBJ52DH,GDMOSIUFDEUNYYQNLA7Z4VKFH5UZGV6IH3FSMZ45V4VEDRDGESBJ52DH,USDC,0.0301357,d0bf774e6c3c81179c540382bf64f500d45da23935727f5e242383694f71a93a
GCBZQ5JULBGOI6P2G4OZB7BTUDAHBDVPMDB6CH2JE4F6LCMA7JJOBTVX,GCBZQ5JULBGOI6P2G4OZB7BTUDAHBDVPMDB6CH2JE4F6LCMA7JJOBTVX,USDC,0.0218083,4aa28709ab8b7968e49b8d789f4ffec6e5c0f48abddaa665e17b12d09020c057
CBBEBSQDGRDRSWMYXTDGAVAEYJ3BVHXVEYF756FJ54IIG2WYU5A55MFW,GAPLXXBHMVBKUNOOOMR2OFHGSWNN5MYFJRMZOECOT6IKY5RV3UGWFVG7,USDC,0.0148224,b5d605f4d9f07bd50e83c95c292ad9e2bac43dc853c82b7dda51f31f08432e34
GDAFOKARX4VPZHPDBY5UTIRK32GUGCC7PQJ4SGQYGOEYNV2XSE5TY4KE,GDAFOKARX4VPZHPDBY5UTIRK32GUGCC7PQJ4SGQYGOEYNV2XSE5TY4KE,USDC,0.0142511,67f85f8c6a77530b7ed411bd74212cc94461e0e758bc7fd388eaa48e9e3a2209
GD67Y4ASDESAN3WIBM6US2PXUGUKA6TIQNPYSJSWYG4YBE2IEN66NDJ7,GD67Y4ASDESAN3WIBM6US2PXUGUKA6TIQNPYSJSWYG4YBE2IEN66NDJ7,USDC,0.0141552,989588c363733b40677da027fdf622b4b31160e73d2796391de3eadeac272ce4
